id,variant,xname,x,grid,ranks,dim,N,Da,n_per_layer,mg_iters,mg_res,area,area_rel,Sh,Sh_exact,rel_err,order,F,F_exact,id_sum,id_avg
B-004,B1,Da,0,multigrid,8,3,64,0,inf,31,5.798e-11,0.502682190257,5.444e-05,1.99616900011,2,1.915500e-03,2.2391,2.50859651274,2.51327412287,0.000e+00,0.000e+00
B-004,B1,Da,1,multigrid,8,3,64,1,12.8,20,9.075e-11,0.502682190257,5.444e-05,3.98774461649,4,3.063846e-03,2.1276,5.011420495,5.02654824574,0.000e+00,0.000e+00
B-004,B1,Da,4,multigrid,8,3,64,4,6.4,15,4.947e-11,0.502682190257,5.444e-05,5.96608623793,6,5.652294e-03,2.0174,7.49761324336,7.53982236862,0.000e+00,0.000e+00
B-004,B1,Da,10,multigrid,8,3,64,10,4.04772,21,4.944e-11,0.502682190257,5.444e-05,8.24326754314,8.32455532034,9.764819e-03,1.9330,10.3593594586,10.4609447355,0.000e+00,0.000e+00
B-004,B1,Da,100,multigrid,8,3,64,100,1.28,16,3.733e-11,0.502682190257,5.444e-05,20.8853181017,22,5.066736e-02,1.6253,26.2466936189,27.6460153516,0.000e+00,0.000e+00
B-004,B1,Da,1000,multigrid,8,3,64,1000,0.404772,8,2.056e-11,0.502682190257,5.444e-05,50.0126220332,65.2455532034,2.334708e-01,1.0301,62.8511359604,81.9899802492,0.000e+00,0.000e+00
B-004,B1,Da,0,multigrid,8,3,128,0,inf,41,4.241e-11,0.502654487605,6.704e-07,1.99906198401,2,4.690080e-04,2.0300,2.51209369316,2.51327412287,0.000e+00,0.000e+00
B-004,B1,Da,1,multigrid,8,3,128,1,25.6,21,3.730e-11,0.502654487605,6.704e-07,3.99693637074,4,7.659073e-04,2.0001,5.02269500856,5.02654824574,0.000e+00,0.000e+00
B-004,B1,Da,4,multigrid,8,3,128,4,12.8,17,2.698e-11,0.502654487605,6.704e-07,5.99131218371,6,1.447969e-03,1.9648,7.52889988946,7.53982236862,0.000e+00,0.000e+00
B-004,B1,Da,10,multigrid,8,3,128,10,8.09543,17,2.522e-11,0.502654487605,6.704e-07,8.3032245219,8.32455532034,2.562395e-03,1.9301,10.4341326688,10.4609447355,0.000e+00,0.000e+00
B-004,B1,Da,100,multigrid,8,3,128,100,2.56,16,4.616e-11,0.502654487605,6.704e-07,21.6700948331,22,1.499569e-02,1.7565,27.2314260367,27.6460153516,0.000e+00,0.000e+00
B-004,B1,Da,1000,multigrid,8,3,128,1000,0.809543,15,2.303e-11,0.502654487605,6.704e-07,59.1796534474,65.2455532034,9.297032e-02,1.3284,74.3672959505,81.9899802492,0.000e+00,0.000e+00
B-004,B1,Da,0,multigrid,1,3,16,0,inf,21,7.674e-11,0.502233497742,8.382e-04,1.94345765025,2,2.827117e-02,,2.44017383349,2.51327412287,0.000e+00,0.000e+00
B-004,B1,Da,1,multigrid,1,3,16,1,3.2,13,5.432e-11,0.502233497742,8.382e-04,3.82202868601,4,4.449283e-02,,4.79887708862,5.02654824574,0.000e+00,0.000e+00
B-004,B1,Da,4,multigrid,1,3,16,4,1.6,13,6.018e-11,0.502233497742,8.382e-04,5.53415681493,6,7.764053e-02,,6.94859733554,7.53982236862,0.000e+00,0.000e+00
B-004,B1,Da,10,multigrid,1,3,16,10,1.01193,12,5.175e-11,0.502233497742,8.382e-04,7.30108546581,8.32455532034,1.229459e-01,,9.16712422701,10.4609447355,0.000e+00,0.000e+00
B-004,B1,Da,100,multigrid,1,3,16,100,0.32,5,2.983e-11,0.502233497742,8.382e-04,13.7392514531,22,3.754886e-01,,17.2507807841,27.6460153516,0.000e+00,0.000e+00
B-004,B1,Da,1000,multigrid,1,3,16,1000,0.101193,3,2.090e-11,0.502233497742,8.382e-04,18.8346106068,65.2455532034,7.113273e-01,,23.6484309091,81.9899802492,0.000e+00,0.000e+00
B-004,B1,Da,0,multigrid,1,3,32,0,inf,24,9.629e-11,0.503545796343,1.773e-03,1.98191370769,2,9.043146e-03,1.6444,2.49496079056,2.51327412287,0.000e+00,0.000e+00
B-004,B1,Da,1,multigrid,1,3,32,1,6.4,16,2.010e-11,0.503545796343,1.773e-03,3.94644651748,4,1.338837e-02,1.7326,4.96804138593,5.02654824574,0.000e+00,0.000e+00
B-004,B1,Da,4,multigrid,1,3,32,4,3.2,15,4.229e-11,0.503545796343,1.773e-03,5.86269911213,6,2.288348e-02,1.7625,7.38034373285,7.53982236862,0.000e+00,0.000e+00
B-004,B1,Da,10,multigrid,1,3,32,10,2.02386,14,6.758e-11,0.503545796343,1.773e-03,8.01416213237,8.32455532034,3.728646e-02,1.7213,10.0887441324,10.4609447355,0.000e+00,0.000e+00
B-004,B1,Da,100,multigrid,1,3,32,100,0.64,11,4.105e-11,0.503545796343,1.773e-03,18.5610466786,22,1.563161e-01,1.2643,23.3658425768,27.6460153516,0.000e+00,0.000e+00
B-004,B1,Da,1000,multigrid,1,3,32,1000,0.202386,5,1.364e-12,0.503545796343,1.773e-03,34.1367664938,65.2455532034,4.767955e-01,0.5771,42.9735631718,81.9899802492,0.000e+00,0.000e+00
B-004,B1,Da,0,multigrid,1,3,64,0,inf,31,4.775e-11,0.502682190257,5.444e-05,1.99616900011,2,1.915500e-03,2.2391,2.50859651274,2.51327412287,0.000e+00,0.000e+00
B-004,B1,Da,1,multigrid,1,3,64,1,12.8,20,3.608e-11,0.502682190257,5.444e-05,3.98774461649,4,3.063846e-03,2.1276,5.011420495,5.02654824574,0.000e+00,0.000e+00
B-004,B1,Da,4,multigrid,1,3,64,4,6.4,17,3.141e-11,0.502682190257,5.444e-05,5.96608623793,6,5.652294e-03,2.0174,7.49761324336,7.53982236862,0.000e+00,0.000e+00
B-004,B1,Da,10,multigrid,1,3,64,10,4.04772,16,2.158e-11,0.502682190257,5.444e-05,8.24326754314,8.32455532034,9.764819e-03,1.9330,10.3593594586,10.4609447355,0.000e+00,0.000e+00
B-004,B1,Da,100,multigrid,1,3,64,100,1.28,16,6.596e-11,0.502682190257,5.444e-05,20.8853181017,22,5.066736e-02,1.6253,26.2466936189,27.6460153516,0.000e+00,0.000e+00
B-004,B1,Da,1000,multigrid,1,3,64,1000,0.404772,8,2.057e-11,0.502682190257,5.444e-05,50.0126220332,65.2455532034,2.334708e-01,1.0301,62.8511359604,81.9899802492,0.000e+00,0.000e+00
B-004,B1,Da,0,multigrid,1,3,128,0,inf,40,5.821e-11,0.502654487605,6.704e-07,1.99906198401,2,4.690080e-04,2.0300,2.51209369316,2.51327412287,0.000e+00,0.000e+00
B-004,B1,Da,1,multigrid,1,3,128,1,25.6,25,5.193e-11,0.502654487605,6.704e-07,3.99693637074,4,7.659073e-04,2.0001,5.02269500856,5.02654824574,0.000e+00,0.000e+00
B-004,B1,Da,4,multigrid,1,3,128,4,12.8,19,4.474e-11,0.502654487605,6.704e-07,5.99131218371,6,1.447969e-03,1.9648,7.52889988946,7.53982236862,0.000e+00,0.000e+00
B-004,B1,Da,10,multigrid,1,3,128,10,8.09543,16,4.391e-11,0.502654487605,6.704e-07,8.3032245219,8.32455532034,2.562395e-03,1.9301,10.4341326688,10.4609447355,0.000e+00,0.000e+00
B-004,B1,Da,100,multigrid,1,3,128,100,2.56,16,3.596e-11,0.502654487605,6.704e-07,21.6700948331,22,1.499569e-02,1.7565,27.2314260367,27.6460153516,0.000e+00,0.000e+00
B-004,B1,Da,1000,multigrid,1,3,128,1000,0.809543,15,2.303e-11,0.502654487605,6.704e-07,59.1796534474,65.2455532034,9.297032e-02,1.3284,74.3672959505,81.9899802492,0.000e+00,0.000e+00
B-004,B1,Da,0,octree-adapt,1,3,16,0,inf,29,3.803e-11,0.502233497742,8.382e-04,1.94375093163,2,2.812453e-02,,2.44054207283,2.51327412287,0.000e+00,0.000e+00
B-004,B1,Da,1,octree-adapt,1,3,16,1,3.2,16,3.023e-11,0.502233497742,8.382e-04,3.82127093687,4,4.468227e-02,,4.7979256711,5.02654824574,0.000e+00,0.000e+00
B-004,B1,Da,4,octree-adapt,1,3,16,4,1.6,13,9.114e-11,0.502233497742,8.382e-04,5.53400054503,6,7.766658e-02,,6.94840112559,7.53982236862,0.000e+00,0.000e+00
B-004,B1,Da,10,octree-adapt,1,3,16,10,1.01193,12,3.370e-11,0.502233497742,8.382e-04,7.30107619817,8.32455532034,1.229470e-01,,9.16711259071,10.4609447355,0.000e+00,0.000e+00
B-004,B1,Da,100,octree-adapt,1,3,16,100,0.32,6,5.678e-12,0.502233497742,8.382e-04,13.7392514531,22,3.754886e-01,,17.2507807841,27.6460153516,0.000e+00,0.000e+00
B-004,B1,Da,1000,octree-adapt,1,3,16,1000,0.101193,3,2.091e-11,0.502233497742,8.382e-04,18.8346106068,65.2455532034,7.113273e-01,,23.6484309091,81.9899802492,0.000e+00,0.000e+00
B-004,B1,Da,0,octree-adapt,1,3,32,0,inf,24,6.162e-11,0.503545796343,1.773e-03,1.98366111323,2,8.169443e-03,1.7835,2.49716053734,2.51327412287,0.000e+00,0.000e+00
B-004,B1,Da,1,octree-adapt,1,3,32,1,6.4,16,5.348e-11,0.503545796343,1.773e-03,3.93977580451,4,1.505605e-02,1.5694,4.95964386224,5.02654824574,0.000e+00,0.000e+00
B-004,B1,Da,4,octree-adapt,1,3,32,4,3.2,16,4.799e-11,0.503545796343,1.773e-03,5.85409698236,6,2.431717e-02,1.6753,7.36951481713,7.53982236862,0.000e+00,0.000e+00
B-004,B1,Da,10,octree-adapt,1,3,32,10,2.02386,16,3.919e-11,0.503545796343,1.773e-03,8.0099848348,8.32455532034,3.778826e-02,1.7020,10.0834854808,10.4609447355,0.000e+00,0.000e+00
B-004,B1,Da,100,octree-adapt,1,3,32,100,0.64,10,9.134e-11,0.503545796343,1.773e-03,18.5610443994,22,1.563162e-01,1.2643,23.3658397076,27.6460153516,0.000e+00,0.000e+00
B-004,B1,Da,1000,octree-adapt,1,3,32,1000,0.202386,5,1.042e-11,0.503545796343,1.773e-03,34.1367664938,65.2455532034,4.767955e-01,0.5771,42.9735631718,81.9899802492,0.000e+00,0.000e+00
B-004,B1,Da,0,octree-adapt,1,3,64,0,inf,47,6.449e-11,0.502682190257,5.444e-05,1.99665988046,2,1.670060e-03,2.2903,2.50921340477,2.51327412287,0.000e+00,0.000e+00
B-004,B1,Da,1,octree-adapt,1,3,64,1,12.8,17,2.104e-11,0.502682190257,5.444e-05,3.98274330224,4,4.314174e-03,1.8032,5.005135316,5.02654824574,0.000e+00,0.000e+00
B-004,B1,Da,4,octree-adapt,1,3,64,4,6.4,17,2.451e-11,0.502682190257,5.444e-05,5.95237402155,6,7.937663e-03,1.6152,7.48038102595,7.53982236862,0.000e+00,0.000e+00
B-004,B1,Da,10,octree-adapt,1,3,64,10,4.04772,17,7.441e-11,0.502682190257,5.444e-05,8.22594826822,8.32455532034,1.184532e-02,1.6736,10.337594231,10.4609447355,0.000e+00,0.000e+00
B-004,B1,Da,100,octree-adapt,1,3,64,100,1.28,15,6.378e-11,0.502682190257,5.444e-05,20.8841079216,22,5.072237e-02,1.6238,26.245172779,27.6460153516,0.000e+00,0.000e+00
B-004,B1,Da,1000,octree-adapt,1,3,64,1000,0.404772,8,1.113e-11,0.502682190257,5.444e-05,50.0126220249,65.2455532034,2.334708e-01,1.0301,62.8511359499,81.9899802492,0.000e+00,0.000e+00
B-004,B1,Da,0,octree-adapt,1,3,128,0,inf,35,7.640e-11,0.502654487605,6.704e-07,1.99918754188,2,4.062291e-04,2.0395,2.51225147373,2.51327412287,0.000e+00,0.000e+00
B-004,B1,Da,1,octree-adapt,1,3,128,1,25.6,21,3.190e-11,0.502654487605,6.704e-07,3.99474497325,4,1.313757e-03,1.7154,5.0199412191,5.02654824574,0.000e+00,0.000e+00
B-004,B1,Da,4,octree-adapt,1,3,128,4,12.8,17,4.054e-11,0.502654487605,6.704e-07,5.98239203706,6,2.934660e-03,1.4355,7.5176905101,7.53982236862,0.000e+00,0.000e+00
B-004,B1,Da,10,octree-adapt,1,3,128,10,8.09543,17,2.690e-11,0.502654487605,6.704e-07,8.28464370946,8.32455532034,4.794444e-03,1.3049,10.4107833469,10.4609447355,0.000e+00,0.000e+00
B-004,B1,Da,100,octree-adapt,1,3,128,100,2.56,18,6.480e-11,0.502654487605,6.704e-07,21.6475372436,22,1.602103e-02,1.6627,27.2030793528,27.6460153516,0.000e+00,0.000e+00
B-004,B1,Da,1000,octree-adapt,1,3,128,1000,0.809543,13,4.196e-11,0.502654487605,6.704e-07,59.1795802553,65.2455532034,9.297144e-02,1.3284,74.3672039748,81.9899802492,0.000e+00,0.000e+00
B-004,B1,Da,0,octree,1,3,16,0,inf,21,4.295e-11,0.502233497742,8.382e-04,1.94345765025,2,2.827117e-02,,2.44017383349,2.51327412287,0.000e+00,0.000e+00
B-004,B1,Da,1,octree,1,3,16,1,3.2,13,5.369e-11,0.502233497742,8.382e-04,3.82202868601,4,4.449283e-02,,4.79887708862,5.02654824574,0.000e+00,0.000e+00
B-004,B1,Da,4,octree,1,3,16,4,1.6,14,1.476e-11,0.502233497742,8.382e-04,5.53415681493,6,7.764053e-02,,6.94859733554,7.53982236862,0.000e+00,0.000e+00
B-004,B1,Da,10,octree,1,3,16,10,1.01193,12,7.969e-11,0.502233497742,8.382e-04,7.30108546581,8.32455532034,1.229459e-01,,9.16712422701,10.4609447355,0.000e+00,0.000e+00
B-004,B1,Da,100,octree,1,3,16,100,0.32,5,2.981e-11,0.502233497742,8.382e-04,13.7392514531,22,3.754886e-01,,17.2507807841,27.6460153516,0.000e+00,0.000e+00
B-004,B1,Da,1000,octree,1,3,16,1000,0.101193,3,2.090e-11,0.502233497742,8.382e-04,18.8346106068,65.2455532034,7.113273e-01,,23.6484309091,81.9899802492,0.000e+00,0.000e+00
B-004,B1,Da,0,octree,1,3,32,0,inf,24,5.173e-11,0.503545796343,1.773e-03,1.98191370769,2,9.043146e-03,1.6444,2.49496079056,2.51327412287,0.000e+00,0.000e+00
B-004,B1,Da,1,octree,1,3,32,1,6.4,16,1.987e-11,0.503545796343,1.773e-03,3.94644651748,4,1.338837e-02,1.7326,4.96804138593,5.02654824574,0.000e+00,0.000e+00
B-004,B1,Da,4,octree,1,3,32,4,3.2,15,4.237e-11,0.503545796343,1.773e-03,5.86269911213,6,2.288348e-02,1.7625,7.38034373285,7.53982236862,0.000e+00,0.000e+00
B-004,B1,Da,10,octree,1,3,32,10,2.02386,14,6.757e-11,0.503545796343,1.773e-03,8.01416213237,8.32455532034,3.728646e-02,1.7213,10.0887441324,10.4609447355,0.000e+00,0.000e+00
B-004,B1,Da,100,octree,1,3,32,100,0.64,11,4.105e-11,0.503545796343,1.773e-03,18.5610466786,22,1.563161e-01,1.2643,23.3658425768,27.6460153516,0.000e+00,0.000e+00
B-004,B1,Da,1000,octree,1,3,32,1000,0.202386,5,1.364e-12,0.503545796343,1.773e-03,34.1367664938,65.2455532034,4.767955e-01,0.5771,42.9735631718,81.9899802492,0.000e+00,0.000e+00
B-004,B1,Da,0,octree,1,3,64,0,inf,31,4.457e-11,0.502682190257,5.444e-05,1.99616900011,2,1.915500e-03,2.2391,2.50859651274,2.51327412287,0.000e+00,0.000e+00
B-004,B1,Da,1,octree,1,3,64,1,12.8,20,3.699e-11,0.502682190257,5.444e-05,3.98774461649,4,3.063846e-03,2.1276,5.011420495,5.02654824574,0.000e+00,0.000e+00
B-004,B1,Da,4,octree,1,3,64,4,6.4,17,3.186e-11,0.502682190257,5.444e-05,5.96608623793,6,5.652294e-03,2.0174,7.49761324336,7.53982236862,0.000e+00,0.000e+00
B-004,B1,Da,10,octree,1,3,64,10,4.04772,16,2.158e-11,0.502682190257,5.444e-05,8.24326754314,8.32455532034,9.764819e-03,1.9330,10.3593594586,10.4609447355,0.000e+00,0.000e+00
B-004,B1,Da,100,octree,1,3,64,100,1.28,16,6.596e-11,0.502682190257,5.444e-05,20.8853181017,22,5.066736e-02,1.6253,26.2466936189,27.6460153516,0.000e+00,0.000e+00
B-004,B1,Da,1000,octree,1,3,64,1000,0.404772,8,2.057e-11,0.502682190257,5.444e-05,50.0126220332,65.2455532034,2.334708e-01,1.0301,62.8511359604,81.9899802492,0.000e+00,0.000e+00
B-004,B1,Da,0,octree,1,3,128,0,inf,40,5.275e-11,0.502654487605,6.704e-07,1.99906198401,2,4.690080e-04,2.0300,2.51209369316,2.51327412287,0.000e+00,0.000e+00
B-004,B1,Da,1,octree,1,3,128,1,25.6,25,5.411e-11,0.502654487605,6.704e-07,3.99693637074,4,7.659073e-04,2.0001,5.02269500856,5.02654824574,0.000e+00,0.000e+00
B-004,B1,Da,4,octree,1,3,128,4,12.8,19,4.292e-11,0.502654487605,6.704e-07,5.99131218371,6,1.447969e-03,1.9648,7.52889988946,7.53982236862,0.000e+00,0.000e+00
B-004,B1,Da,10,octree,1,3,128,10,8.09543,16,4.391e-11,0.502654487605,6.704e-07,8.3032245219,8.32455532034,2.562395e-03,1.9301,10.4341326688,10.4609447355,0.000e+00,0.000e+00
B-004,B1,Da,100,octree,1,3,128,100,2.56,16,3.596e-11,0.502654487605,6.704e-07,21.6700948331,22,1.499569e-02,1.7565,27.2314260367,27.6460153516,0.000e+00,0.000e+00
B-004,B1,Da,1000,octree,1,3,128,1000,0.809543,15,2.303e-11,0.502654487605,6.704e-07,59.1796534474,65.2455532034,9.297032e-02,1.3284,74.3672959505,81.9899802492,0.000e+00,0.000e+00
