id,variant,xname,x,grid,ranks,dim,N,Da,n_per_layer,mg_iters,mg_res,area,area_rel,Sh,Sh_exact,rel_err,order,F,F_exact,id_sum,id_avg
B-020,D1,k,100,multigrid,4,2,16,100,2.26274,205,5.109e-09,1,0.000e+00,0.990103285013,0.990099009901,4.317863e-06,1.8135,0.00990103285013,0.00990099009901,4.318e-06,1.121e-16
B-020,D1D,D1/D2,0.01,multigrid,4,2,16,2,0.226274,214,6.272e-09,1,0.000e+00,0.145517449924,0.166666666667,1.268953e-01,1.8135,0.0727587249622,0.0833333333333,1.269e-01,0.000e+00
B-020,D1D,D1/D2,0.1,multigrid,4,2,16,2,0.715542,226,6.033e-09,1,0.000e+00,0.372450056763,0.387425886723,3.865470e-02,1.8135,0.186225028381,0.193712943361,3.865e-02,0.000e+00
B-020,D1D,D1/D2,1,multigrid,4,2,16,2,2.26274,254,6.202e-09,1,0.000e+00,0.666763798206,0.666666666667,1.456973e-04,1.8135,0.333381899103,0.333333333333,1.457e-04,0.000e+00
B-020,D1D,D1/D2,10,multigrid,4,2,16,2,0.820168,270,4.660e-08,1,0.000e+00,0.865271193876,0.863472940504,2.082582e-03,1.8135,0.432635596938,0.431736470252,2.083e-03,0.000e+00
B-020,D1D,D1/D2,100,multigrid,4,2,16,2,0.25936,257,4.775e-07,1,0.000e+00,0.968051817223,0.952380952381,1.645441e-02,1.8135,0.484025908611,0.47619047619,1.645e-02,0.000e+00
B-020,D1,k,0.1,multigrid,4,2,32,0.1,4.52548,374,6.272e-09,1,0.000e+00,0.0909108278687,0.0909090909091,1.910656e-05,-12.7447,0.909108278687,0.909090909091,1.911e-05,3.053e-16
B-020,D1,k,1,multigrid,4,2,32,1,4.52548,381,6.264e-09,1,0.000e+00,0.500005253703,0.5,1.050741e-05,-12.7447,0.500005253703,0.5,1.051e-05,0.000e+00
B-020,D1,k,2,multigrid,4,2,32,2,4.52548,378,6.192e-09,1,0.000e+00,0.666671336408,0.666666666667,7.004612e-06,4.3785,0.333335668204,0.333333333333,7.005e-06,0.000e+00
B-020,D1,k,10,multigrid,4,2,32,10,4.52548,349,5.622e-09,1,0.000e+00,0.909092645654,0.909090909091,1.910219e-06,4.3785,0.0909092645654,0.0909090909091,1.910e-06,2.442e-16
B-020,D1,k,100,multigrid,4,2,32,100,4.52548,320,6.283e-09,1,0.000e+00,0.99009921588,0.990099009901,2.080389e-07,4.3785,0.0099009921588,0.00990099009901,2.080e-07,2.243e-16
B-020,D1D,D1/D2,0.01,multigrid,4,2,32,2,0.452548,313,6.351e-09,1,0.000e+00,0.15693292075,0.166666666667,5.840248e-02,4.3785,0.0784664603752,0.0833333333333,5.840e-02,0.000e+00
B-020,D1D,D1/D2,0.1,multigrid,4,2,32,2,1.43108,336,6.326e-09,1,0.000e+00,0.38537733808,0.387425886723,5.287588e-03,4.3785,0.19268866904,0.193712943361,5.288e-03,0.000e+00
B-020,D1D,D1/D2,1,multigrid,4,2,32,2,4.52548,378,6.192e-09,1,0.000e+00,0.666671336408,0.666666666667,7.004612e-06,4.3785,0.333335668204,0.333333333333,7.005e-06,0.000e+00
B-020,D1D,D1/D2,10,multigrid,4,2,32,2,1.64034,411,4.023e-08,1,0.000e+00,0.864184765718,0.863472940504,8.243747e-04,4.3785,0.432092382859,0.431736470252,8.244e-04,0.000e+00
B-020,D1D,D1/D2,100,multigrid,4,2,32,2,0.51872,401,4.739e-07,1,0.000e+00,0.95436177041,0.952380952381,2.079859e-03,4.3785,0.477180885205,0.47619047619,2.080e-03,0.000e+00
B-020,D1,k,0.1,multigrid,4,2,64,0.1,9.05097,542,6.242e-09,1,0.000e+00,0.0909084335967,0.0909090909091,7.230436e-06,1000000000000000019884624838656.0000,0.909084335967,0.909090909091,7.230e-06,3.053e-16
B-020,D1,k,1,multigrid,4,2,64,1,9.05097,534,6.357e-09,1,0.000e+00,0.499998006983,0.5,3.986034e-06,1000000000000000019884624838656.0000,0.499998006983,0.5,3.986e-06,0.000e+00
B-020,D1,k,2,multigrid,4,2,64,2,9.05097,524,6.145e-09,1,0.000e+00,0.666664891145,0.666666666667,2.663283e-06,1.3951,0.333332445572,0.333333333333,2.663e-06,0.000e+00
B-020,D1,k,10,multigrid,4,2,64,10,9.05097,492,6.081e-09,1,0.000e+00,0.909090248745,0.909090909091,7.263800e-07,1.3951,0.0909090248745,0.0909090909091,7.264e-07,0.000e+00
B-020,D1,k,100,multigrid,4,2,64,100,9.05097,438,6.325e-09,1,0.000e+00,0.990098931725,0.990099009901,7.895784e-08,1.3951,0.00990098931725,0.00990099009901,7.896e-08,1.121e-16
B-020,D1D,D1/D2,0.01,multigrid,4,2,64,2,0.905097,500,5.937e-09,1,0.000e+00,0.165381334285,0.166666666667,7.711994e-03,1.3951,0.0826906671423,0.0833333333333,7.712e-03,0.000e+00
B-020,D1D,D1/D2,0.1,multigrid,4,2,64,2,2.86217,519,6.132e-09,1,0.000e+00,0.387290366368,0.387425886723,3.497969e-04,1.3951,0.193645183184,0.193712943361,3.498e-04,0.000e+00
B-020,D1D,D1/D2,1,multigrid,4,2,64,2,9.05097,524,6.145e-09,1,0.000e+00,0.666664891145,0.666666666667,2.663283e-06,1.3951,0.333332445572,0.333333333333,2.663e-06,0.000e+00
B-020,D1D,D1/D2,10,multigrid,4,2,64,2,3.28067,543,4.776e-08,1,0.000e+00,0.863500946236,0.863472940504,3.243383e-05,1.3951,0.431750473118,0.431736470252,3.243e-05,0.000e+00
B-020,D1D,D1/D2,100,multigrid,4,2,64,2,1.03744,533,4.787e-07,1,0.000e+00,0.953007195355,0.952380952381,6.575551e-04,1.3951,0.476503597678,0.47619047619,6.576e-04,0.000e+00
B-020,D1,k,0.1,multigrid,1,2,8,0.1,1.13137,172,5.578e-09,1,0.000e+00,0.0907542912717,0.0909090909091,1.702796e-03,,0.907542912717,0.909090909091,1.703e-03,1.529e-16
B-020,D1,k,1,multigrid,1,2,8,1,1.13137,170,5.176e-09,1,0.000e+00,0.499589210973,0.5,8.215781e-04,,0.499589210973,0.5,8.216e-04,0.000e+00
B-020,D1,k,2,multigrid,1,2,8,2,1.13137,168,5.372e-09,1,0.000e+00,0.666325263936,0.666666666667,5.121041e-04,,0.333162631968,0.333333333333,5.121e-04,0.000e+00
B-020,D1,k,10,multigrid,1,2,8,10,1.13137,158,6.052e-09,1,0.000e+00,0.908978204173,0.909090909091,1.239754e-04,,0.0908978204173,0.0909090909091,1.240e-04,1.221e-16
B-020,D1,k,100,multigrid,1,2,8,100,1.13137,132,2.446e-09,1,0.000e+00,0.990086258814,0.990099009901,1.287860e-05,,0.00990086258814,0.00990099009901,1.288e-05,1.121e-16
B-020,D1D,D1/D2,0.01,multigrid,1,2,8,2,0.113137,157,6.185e-09,1,0.000e+00,0.1350981831,0.166666666667,1.894109e-01,,0.0675490915502,0.0833333333333,1.894e-01,0.000e+00
B-020,D1D,D1/D2,0.1,multigrid,1,2,8,2,0.357771,164,6.293e-09,1,0.000e+00,0.320615566956,0.387425886723,1.724467e-01,,0.160307783478,0.193712943361,1.724e-01,0.000e+00
B-020,D1D,D1/D2,1,multigrid,1,2,8,2,1.13137,168,5.372e-09,1,0.000e+00,0.666325263936,0.666666666667,5.121041e-04,,0.333162631968,0.333333333333,5.121e-04,0.000e+00
B-020,D1D,D1/D2,10,multigrid,1,2,8,2,0.410084,173,4.414e-08,1,0.000e+00,0.883410002687,0.863472940504,2.308939e-02,,0.441705001343,0.431736470252,2.309e-02,0.000e+00
B-020,D1D,D1/D2,100,multigrid,1,2,8,2,0.12968,168,4.377e-07,1,0.000e+00,0.983667386519,0.952380952381,3.285076e-02,,0.49183369326,0.47619047619,3.285e-02,0.000e+00
B-020,D1,k,0.1,multigrid,1,2,16,0.1,2.26274,234,6.235e-09,1,0.000e+00,0.0909453589549,0.0909090909091,3.989485e-04,-10.9313,0.909453589549,0.909090909091,3.989e-04,1.526e-16
B-020,D1,k,1,multigrid,1,2,16,1,2.26274,231,5.907e-09,1,0.000e+00,0.500109400087,0.5,2.188002e-04,-10.9313,0.500109400087,0.5,2.188e-04,0.000e+00
B-020,D1,k,2,multigrid,1,2,16,2,2.26274,228,6.058e-09,1,0.000e+00,0.666763798206,0.666666666667,1.456973e-04,1.8135,0.333381899103,0.333333333333,1.457e-04,0.000e+00
B-020,D1,k,10,multigrid,1,2,16,10,2.26274,211,6.222e-09,1,0.000e+00,0.909126971206,0.909090909091,3.966833e-05,1.8135,0.0909126971206,0.0909090909091,3.967e-05,0.000e+00
B-020,D1,k,100,multigrid,1,2,16,100,2.26274,179,5.904e-09,1,0.000e+00,0.990103285012,0.990099009901,4.317862e-06,1.8135,0.00990103285012,0.00990099009901,4.318e-06,0.000e+00
B-020,D1D,D1/D2,0.01,multigrid,1,2,16,2,0.226274,207,6.363e-09,1,0.000e+00,0.145517449924,0.166666666667,1.268953e-01,1.8135,0.072758724962,0.0833333333333,1.269e-01,0.000e+00
B-020,D1D,D1/D2,0.1,multigrid,1,2,16,2,0.715542,223,6.058e-09,1,0.000e+00,0.372450056763,0.387425886723,3.865470e-02,1.8135,0.186225028381,0.193712943361,3.865e-02,0.000e+00
B-020,D1D,D1/D2,1,multigrid,1,2,16,2,2.26274,228,6.058e-09,1,0.000e+00,0.666763798206,0.666666666667,1.456973e-04,1.8135,0.333381899103,0.333333333333,1.457e-04,0.000e+00
B-020,D1D,D1/D2,10,multigrid,1,2,16,2,0.820168,231,4.551e-08,1,0.000e+00,0.865271193876,0.863472940504,2.082582e-03,1.8135,0.432635596938,0.431736470252,2.083e-03,0.000e+00
B-020,D1D,D1/D2,100,multigrid,1,2,16,2,0.25936,218,4.646e-07,1,0.000e+00,0.968051817223,0.952380952381,1.645441e-02,1.8135,0.484025908611,0.47619047619,1.645e-02,0.000e+00
B-020,D1,k,0.1,multigrid,1,2,32,0.1,4.52548,359,6.394e-09,1,0.000e+00,0.0909108278687,0.0909090909091,1.910656e-05,-12.7447,0.909108278687,0.909090909091,1.911e-05,3.053e-16
B-020,D1,k,1,multigrid,1,2,32,1,4.52548,351,6.251e-09,1,0.000e+00,0.500005253703,0.5,1.050741e-05,-12.7447,0.500005253703,0.5,1.051e-05,0.000e+00
B-020,D1,k,2,multigrid,1,2,32,2,4.52548,340,6.247e-09,1,0.000e+00,0.666671336408,0.666666666667,7.004612e-06,4.3785,0.333335668204,0.333333333333,7.005e-06,0.000e+00
B-020,D1,k,10,multigrid,1,2,32,10,4.52548,320,6.161e-09,1,0.000e+00,0.909092645654,0.909090909091,1.910219e-06,4.3785,0.0909092645654,0.0909090909091,1.910e-06,9.770e-16
B-020,D1,k,100,multigrid,1,2,32,100,4.52548,292,6.334e-09,1,0.000e+00,0.99009921588,0.990099009901,2.080390e-07,4.3785,0.0099009921588,0.00990099009901,2.080e-07,6.728e-16
B-020,D1D,D1/D2,0.01,multigrid,1,2,32,2,0.452548,312,6.348e-09,1,0.000e+00,0.15693292075,0.166666666667,5.840248e-02,4.3785,0.0784664603751,0.0833333333333,5.840e-02,0.000e+00
B-020,D1D,D1/D2,0.1,multigrid,1,2,32,2,1.43108,321,5.655e-09,1,0.000e+00,0.38537733808,0.387425886723,5.287588e-03,4.3785,0.19268866904,0.193712943361,5.288e-03,0.000e+00
B-020,D1D,D1/D2,1,multigrid,1,2,32,2,4.52548,340,6.247e-09,1,0.000e+00,0.666671336408,0.666666666667,7.004612e-06,4.3785,0.333335668204,0.333333333333,7.005e-06,0.000e+00
B-020,D1D,D1/D2,10,multigrid,1,2,32,2,1.64034,349,4.785e-08,1,0.000e+00,0.864184765718,0.863472940504,8.243747e-04,4.3785,0.432092382859,0.431736470252,8.244e-04,0.000e+00
B-020,D1D,D1/D2,100,multigrid,1,2,32,2,0.51872,331,2.427e-07,1,0.000e+00,0.95436177041,0.952380952381,2.079859e-03,4.3785,0.477180885205,0.47619047619,2.080e-03,0.000e+00
B-020,D1,k,0.1,multigrid,1,2,64,0.1,9.05097,541,6.242e-09,1,0.000e+00,0.0909084335967,0.0909090909091,7.230436e-06,1000000000000000019884624838656.0000,0.909084335967,0.909090909091,7.230e-06,1.374e-15
B-020,D1,k,1,multigrid,1,2,64,1,9.05097,534,6.281e-09,1,0.000e+00,0.499998006983,0.5,3.986034e-06,1000000000000000019884624838656.0000,0.499998006983,0.5,3.986e-06,0.000e+00
B-020,D1,k,2,multigrid,1,2,64,2,9.05097,523,6.136e-09,1,0.000e+00,0.666664891145,0.666666666667,2.663283e-06,1.3951,0.333332445572,0.333333333333,2.663e-06,0.000e+00
B-020,D1,k,10,multigrid,1,2,64,10,9.05097,481,6.378e-09,1,0.000e+00,0.909090248745,0.909090909091,7.263800e-07,1.3951,0.0909090248745,0.0909090909091,7.264e-07,2.442e-15
B-020,D1,k,100,multigrid,1,2,64,100,9.05097,426,6.325e-09,1,0.000e+00,0.990098931725,0.990099009901,7.895792e-08,1.3951,0.00990098931725,0.00990099009901,7.896e-08,1.121e-15
B-020,D1D,D1/D2,0.01,multigrid,1,2,64,2,0.905097,500,5.937e-09,1,0.000e+00,0.165381334285,0.166666666667,7.711994e-03,1.3951,0.0826906671423,0.0833333333333,7.712e-03,0.000e+00
B-020,D1D,D1/D2,0.1,multigrid,1,2,64,2,2.86217,519,6.147e-09,1,0.000e+00,0.387290366368,0.387425886723,3.497969e-04,1.3951,0.193645183184,0.193712943361,3.498e-04,0.000e+00
B-020,D1D,D1/D2,1,multigrid,1,2,64,2,9.05097,523,6.136e-09,1,0.000e+00,0.666664891145,0.666666666667,2.663283e-06,1.3951,0.333332445572,0.333333333333,2.663e-06,0.000e+00
B-020,D1D,D1/D2,10,multigrid,1,2,64,2,3.28067,538,4.810e-08,1,0.000e+00,0.863500946236,0.863472940504,3.243383e-05,1.3951,0.431750473118,0.431736470252,3.243e-05,0.000e+00
B-020,D1D,D1/D2,100,multigrid,1,2,64,2,1.03744,505,4.573e-07,1,0.000e+00,0.953007195355,0.952380952381,6.575551e-04,1.3951,0.476503597678,0.47619047619,6.576e-04,0.000e+00
