id,variant,xname,x,grid,ranks,dim,N,Da,n_per_layer,mg_iters,mg_res,area,area_rel,Sh,Sh_exact,rel_err,order,F,F_exact,id_sum,id_avg
B-011,D3,Fo,0.03,multigrid,64,3,32,0,9.6,98,4.291e-08,1.13091039239,0.000e+00,9.32905319046,8.91950329948,4.591622e-02,,8.91950329948,0.291551295656,0.000e+00,0.000e+00
B-011,D3,Fo,0.105,multigrid,64,3,32,0,9.6,314,4.483e-08,1.13091039239,0.000e+00,6.85020904646,6.79606081027,7.967591e-03,,6.79606081027,0.0384965129746,0.000e+00,0.000e+00
B-011,D3,Fo,0.3,multigrid,64,3,32,0,9.6,812,4.483e-08,1.13091039239,0.000e+00,6.5763188502,6.5804210798,6.233993e-04,,6.5804210798,0.000207585806221,0.000e+00,0.000e+00
B-011,D3,Fo,0.03,multigrid,64,3,64,0,19.2,248,8.712e-08,1.13100311004,0.000e+00,9.08664501572,8.91950329948,1.873890e-02,1.2930,8.91950329948,0.291551295656,0.000e+00,0.000e+00
B-011,D3,Fo,0.105,multigrid,64,3,64,0,19.2,769,9.355e-08,1.13100311004,0.000e+00,6.8191354344,6.79606081027,3.395294e-03,1.2306,6.79606081027,0.0384965129746,0.000e+00,0.000e+00
B-011,D3,Fo,0.3,multigrid,64,3,64,0,19.2,1989,9.458e-08,1.13100311004,0.000e+00,6.57947383512,6.5804210798,1.439489e-04,2.1146,6.5804210798,0.000207585806221,0.000e+00,0.000e+00
B-011,D3,Fo,0.03,multigrid,64,3,32,10,9.6,108,3.478e-08,1.13091039239,0.000e+00,9.34572630961,nan,nan,,8.91950329948,0.291551295656,1.065e-03,8.165e-05
B-011,D3,Fo,0.105,multigrid,64,3,32,10,9.6,332,4.517e-08,1.13091039239,0.000e+00,6.95514226029,nan,nan,,6.79606081027,0.0384965129746,1.065e-03,8.165e-05
B-011,D3,Fo,0.3,multigrid,64,3,32,10,9.6,850,4.732e-08,1.13091039239,0.000e+00,6.86312661033,nan,nan,,6.5804210798,0.000207585806221,1.065e-03,8.165e-05
B-011,D3,Fo,0.03,multigrid,64,3,64,10,19.2,250,8.985e-08,1.13100311004,0.000e+00,9.10049129898,nan,nan,,8.91950329948,0.291551295656,1.862e-04,1.932e-05
B-011,D3,Fo,0.105,multigrid,64,3,64,10,19.2,773,9.301e-08,1.13100311004,0.000e+00,6.92337897716,nan,nan,,6.79606081027,0.0384965129746,1.862e-04,1.932e-05
B-011,D3,Fo,0.3,multigrid,64,3,64,10,19.2,1996,9.467e-08,1.13100311004,0.000e+00,6.85384253461,nan,nan,,6.5804210798,0.000207585806221,1.862e-04,1.932e-05
B-011,D3,Fo,0.03,multigrid,64,3,32,100,9.6,137,3.653e-08,1.13091039239,0.000e+00,10.529275984,nan,nan,,8.91950329948,0.291551295656,1.065e-02,3.538e-03
B-011,D3,Fo,0.105,multigrid,64,3,32,100,9.6,420,4.708e-08,1.13091039239,0.000e+00,14.8170030399,nan,nan,,6.79606081027,0.0384965129746,1.065e-02,3.538e-03
B-011,D3,Fo,0.3,multigrid,64,3,32,100,9.6,1035,4.708e-08,1.13091039239,0.000e+00,14.5887626926,nan,nan,,6.5804210798,0.000207585806221,1.065e-02,3.538e-03
B-011,D3,Fo,0.03,multigrid,64,3,64,100,19.2,286,8.920e-08,1.13100311004,0.000e+00,10.3632263496,nan,nan,,8.91950329948,0.291551295656,1.862e-03,8.577e-04
B-011,D3,Fo,0.105,multigrid,64,3,64,100,19.2,886,9.073e-08,1.13100311004,0.000e+00,14.8863036695,nan,nan,,6.79606081027,0.0384965129746,1.862e-03,8.577e-04
B-011,D3,Fo,0.3,multigrid,64,3,64,100,19.2,2169,9.462e-08,1.13100311004,0.000e+00,14.6424455595,nan,nan,,6.5804210798,0.000207585806221,1.862e-03,8.577e-04
B-011,D3,Fo,0.03,multigrid,64,3,32,1000,9.6,1776,9.537e-07,1.13091039239,0.000e+00,-91.9157438046,nan,-1.000000e+00,,8.91950329948,0.291551295656,1.065e-01,1.670e-02
B-011,D3,Fo,0.03,multigrid,64,3,64,1000,19.2,6623,1.000e+00,1.13100311004,0.000e+00,-413.835686782,nan,-1.000000e+00,,8.91950329948,0.291551295656,1.862e-02,5.000e-03
