id,variant,xname,x,grid,ranks,dim,N,Da,n_per_layer,mg_iters,mg_res,area,area_rel,Sh,Sh_exact,rel_err,order,F,F_exact,id_sum,id_avg
B-018,G2,Da_w,0.1,multigrid,16,2,32,0.1,19,27,5.416e-11,2,0.000e+00,12.7332037203,8.22944440794,8.463082e-03,,0.0633440838581,0.0652662948583,0.000e+00,4.767e-04
B-018,G2,Da_w,0.1,multigrid,16,2,64,0.1,39,32,2.920e-11,2,0.000e+00,9.31076602119,8.22944440799,2.763114e-03,1.6149,0.0628267771975,0.0635928001179,0.000e+00,1.900e-04
B-018,G2,Da_w,0.1,multigrid,16,2,128,0.1,77,32,5.599e-11,2,0.000e+00,8.52401959671,8.22944440796,8.206142e-04,1.7515,0.0641983130483,0.0644186806391,0.000e+00,5.465e-05
B-018,G2,Da_w,1,multigrid,16,2,32,1,19,24,5.818e-11,2,0.000e+00,8.52968785962,8.16844088528,8.400005e-03,,0.510568968494,0.511226132901,0.000e+00,1.542e-04
B-018,G2,Da_w,1,multigrid,16,2,64,1,39,27,8.534e-11,2,0.000e+00,8.28759541471,8.16844088533,2.835878e-03,1.5666,0.49773548984,0.498117770517,0.000e+00,8.986e-05
B-018,G2,Da_w,1,multigrid,16,2,128,1,77,28,8.234e-11,2,0.000e+00,8.20406691023,8.16844088531,8.548401e-04,1.7301,0.504466827734,0.504586832473,0.000e+00,2.819e-05
B-018,G2,Da_w,10,multigrid,16,2,32,10,19,19,9.939e-11,2,0.000e+00,7.93676625112,7.85286328391,7.648973e-03,,1.61826386338,1.62604695684,0.000e+00,1.599e-03
B-018,G2,Da_w,10,multigrid,16,2,64,10,39,21,4.837e-11,2,0.000e+00,7.88393566403,7.85286328395,2.838065e-03,1.4304,1.58216648617,1.58435344512,0.000e+00,4.514e-04
B-018,G2,Da_w,10,multigrid,16,2,128,10,77,22,4.593e-11,2,0.000e+00,7.86261823942,7.85286328393,8.916724e-04,1.6703,1.60428628452,1.60492946389,0.000e+00,1.325e-04
B-018,G2,Da_w,100,multigrid,16,2,32,100,19,18,9.378e-11,2,0.000e+00,7.71058938078,7.66116708151,6.211541e-03,,2.05305976643,2.06691718141,0.000e+00,2.705e-03
B-018,G2,Da_w,100,multigrid,16,2,64,100,39,19,8.890e-11,2,0.000e+00,7.68102961162,7.66116708155,2.496737e-03,1.3149,2.01009272737,2.01391930496,0.000e+00,7.516e-04
B-018,G2,Da_w,100,multigrid,16,2,128,100,77,20,9.493e-11,2,0.000e+00,7.66759006471,7.66116708153,8.074267e-04,1.6286,2.03896065167,2.04007410113,0.000e+00,2.181e-04
B-018,G2,Da_w,10000,multigrid,16,2,32,10000,19,18,9.504e-11,2,0.000e+00,7.67548425436,7.63092646381,5.836866e-03,,2.11429445819,2.12910202242,0.000e+00,2.870e-03
B-018,G2,Da_w,10000,multigrid,16,2,64,10000,39,19,8.154e-11,2,0.000e+00,7.64923059332,7.63092646385,2.397760e-03,1.2835,2.07042323021,2.07450966287,0.000e+00,7.971e-04
B-018,G2,Da_w,10000,multigrid,16,2,128,10000,77,20,6.872e-11,2,0.000e+00,7.63688978508,7.63092646384,7.811692e-04,1.6180,2.10026326859,2.1014513468,0.000e+00,2.310e-04
