id,variant,xname,x,grid,ranks,dim,N,Da,n_per_layer,mg_iters,mg_res,area,area_rel,Sh,Sh_exact,rel_err,order,F,F_exact,id_sum,id_avg
B-009,B3,Da,4,multigrid,64,2,256,4,23.5136,1200,1.570e-10,1.15422114093,0.000e+00,12.5611473586,12.5663986767,4.178857e-04,,3,11.1593858184,1.115e-01,1.110e-16
B-009,B3,Da,16,multigrid,64,2,256,16,11.7568,1200,1.740e-10,1.15422114093,0.000e+00,22.8811096409,22.9125967401,1.374227e-03,,3,22.2034884585,2.957e-02,3.442e-15
B-009,B3,Da,64,multigrid,64,2,256,64,5.8784,1200,1.444e-10,1.15422114093,0.000e+00,43.2801879205,43.4874144125,4.765206e-03,,3,43.0243706786,5.883e-03,9.704e-13
B-009,B4n,n,0.5,multigrid,64,2,256,16,11.7568,80000,1.903e-10,1.15422114093,0.000e+00,33.2723628297,33.700498564,1.270414e-02,,200,24.6470310215,2.559e-01,3.225e-04
B-009,B4n,n,1,multigrid,64,2,256,16,11.7568,800,1.134e-10,1.15422114093,0.000e+00,28.0883422632,28.1140957334,9.160341e-04,,2,28.0637117537,8.761e-04,1.110e-16
B-009,B4n,n,1.5,multigrid,64,2,256,16,11.7568,1200,1.428e-10,1.15422114093,0.000e+00,25.1038671585,25.1327022453,1.147313e-03,,3,24.7769520693,1.301e-02,5.551e-16
B-009,B4n,n,2,multigrid,64,2,256,16,11.7568,1200,1.740e-10,1.15422114093,0.000e+00,22.8811096409,22.9125967401,1.374227e-03,,3,22.2034884585,2.957e-02,3.442e-15
B-009,B4n,n,3,multigrid,64,2,256,16,11.7568,1200,1.595e-10,1.15422114093,0.000e+00,19.7381284783,19.7740676688,1.817491e-03,,3,18.5833062384,5.840e-02,2.798e-14
B-009,B4lh,K,0.1,multigrid,64,2,256,16,11.7568,1200,1.543e-10,1.15422114093,0.000e+00,26.5921457571,26.6113436022,7.214159e-04,,3,26.566038977,9.810e-04,1.110e-16
B-009,B4lh,K,1,multigrid,64,2,256,16,11.7568,1200,1.122e-10,1.15422114093,0.000e+00,18.9224483507,18.9261050349,1.932085e-04,,3,18.8801346993,2.236e-03,1.110e-16
B-009,B4lh,K,10,multigrid,64,2,256,16,11.7568,4000,1.452e-10,1.15422114093,0.000e+00,7.84644043635,7.84671685563,3.522738e-05,,10,6.91626371287,1.185e-01,7.007e-13
B-009,B4lh,K,100,multigrid,64,2,256,16,11.7568,1600,1.369e-10,1.15422114093,0.000e+00,3.40011222193,3.40025459797,4.187217e-05,,4,0.0753437041766,9.778e-01,1.613e-13
