id,variant,xname,x,grid,ranks,dim,N,Da,n_per_layer,mg_iters,mg_res,area,area_rel,Sh,Sh_exact,rel_err,order,F,F_exact,id_sum,id_avg
B-017,C6,Bi,0.1,multigrid,16,2,32,0.1,1.81568,54,8.634e-11,1.78253966987,9.948e-10,0.00782104234994,0.00782482706783,4.836807e-04,,0.0223697052806,0.0218966165218,2.161e-02,0.000e+00
B-017,C6,Bi,1,multigrid,16,2,32,1,1.81568,35,6.988e-11,1.78253966987,9.948e-10,0.065113885361,0.0653665200685,3.864895e-03,,0.186076432175,0.182918499144,1.726e-02,0.000e+00
B-017,C6,Bi,10,multigrid,16,2,32,10,1.81568,17,2.456e-11,1.78253966987,9.948e-10,0.243508820917,0.247014124461,1.419070e-02,,0.69561397355,0.691232344424,6.339e-03,0.000e+00
B-017,C6,Bi,100,multigrid,16,2,32,100,1.81568,15,3.539e-11,1.78253966987,9.948e-10,0.335418456174,0.342073131396,1.945395e-02,,0.958072692936,0.957240858575,8.690e-04,0.000e+00
B-017,C6,Bi,10000,multigrid,16,2,32,10000,1.81568,400,2.328e-10,1.78253966987,9.948e-10,0.349949706339,0.357193694122,2.028028e-02,,0.999562562867,0.999553507882,9.059e-06,0.000e+00
B-017,C6,Bi,0.1,multigrid,16,2,64,0.1,3.63136,134,8.195e-11,1.78253967152,7.071e-11,0.0078238010844,0.00782482706783,1.311190e-04,1.8832,0.0220248643813,0.0218966165218,5.857e-03,0.000e+00
B-017,C6,Bi,1,multigrid,16,2,64,1,3.63136,54,6.346e-11,1.78253967152,7.071e-11,0.0652968397453,0.0653665200685,1.065994e-03,1.8582,0.183789503126,0.182918499144,4.762e-03,0.000e+00
B-017,C6,Bi,10,multigrid,16,2,64,10,3.63136,17,1.586e-11,1.78253967152,7.071e-11,0.246033221144,0.247014124461,3.971041e-03,1.8374,0.692458473548,0.691232344424,1.774e-03,0.000e+00
B-017,C6,Bi,100,multigrid,16,2,64,100,3.63136,18,4.349e-11,1.78253967152,7.071e-11,0.340202093232,0.342073131396,5.469702e-03,1.8305,0.957474738343,0.957240858575,2.443e-04,0.000e+00
B-017,C6,Bi,10000,multigrid,16,2,64,10000,3.63136,400,4.657e-10,1.78253967152,7.071e-11,0.355156064121,0.357193694122,5.704552e-03,1.8299,0.99955605492,0.999553507882,2.548e-06,0.000e+00
