id,variant,xname,x,grid,ranks,dim,N,Da,n_per_layer,mg_iters,mg_res,area,area_rel,Sh,Sh_exact,rel_err,order,F,F_exact,id_sum,id_avg
B-006,B6,Fo,0.025,multigrid,8,3,16,1,0.505964,157,9.857e-11,0.502233497742,8.382e-04,10.1392285024,9.31416919157,8.858110e-02,,0.025,0.025,0.000e+00,0.000e+00
B-006,B6,Fo,0.05,multigrid,8,3,16,1,0.715542,157,9.857e-11,0.502233497742,8.382e-04,7.64325303002,7.29649652563,4.752370e-02,,0.05,0.025,0.000e+00,0.000e+00
B-006,B6,Fo,0.1,multigrid,8,3,16,1,1.01193,157,9.857e-11,0.502233497742,8.382e-04,5.80793886939,5.91924282539,1.880375e-02,,0.1,0.025,0.000e+00,0.000e+00
B-006,B6,Fo,0.2,multigrid,8,3,16,1,1.43108,157,9.857e-11,0.502233497742,8.382e-04,4.83006342272,5.01158767614,3.622091e-02,,0.2,0.025,0.000e+00,0.000e+00
B-006,B6,Fo,0.35,multigrid,8,3,16,1,1.89315,157,9.857e-11,0.502233497742,8.382e-04,4.35233309913,4.53849048241,4.101747e-02,,0.35,0.025,0.000e+00,0.000e+00
B-006,B6,Fo,0.5,multigrid,8,3,16,1,2.26274,157,9.857e-11,0.502233497742,8.382e-04,4.14993916345,4.33326188235,4.230594e-02,,0.5,0.025,0.000e+00,0.000e+00
B-006,B6,Fo,0.025,multigrid,8,3,16,10,0.505964,142,9.277e-11,0.502233497742,8.382e-04,10.7715964729,10.8498393065,7.211428e-03,,0.025,0.025,0.000e+00,0.000e+00
B-006,B6,Fo,0.05,multigrid,8,3,16,10,0.715542,142,9.277e-11,0.502233497742,8.382e-04,8.78860192555,9.37842192588,6.289118e-02,,0.05,0.025,0.000e+00,0.000e+00
B-006,B6,Fo,0.1,multigrid,8,3,16,10,1.01193,142,9.277e-11,0.502233497742,8.382e-04,7.65910162004,8.64239294916,1.137754e-01,,0.1,0.025,0.000e+00,0.000e+00
B-006,B6,Fo,0.2,multigrid,8,3,16,10,1.43108,142,9.277e-11,0.502233497742,8.382e-04,7.35645494226,8.37825523875,1.219586e-01,,0.2,0.025,0.000e+00,0.000e+00
