id,variant,xname,x,grid,ranks,dim,N,Da,n_per_layer,mg_iters,mg_res,area,area_rel,Sh,Sh_exact,rel_err,order,F,F_exact,id_sum,id_avg
B-016,B7,Da_s,10,multigrid,8,3,64,10,12.8,30,8.674e-11,0.502682190257,5.444e-05,1.81504464507,1.81818181818,1.725445e-03,2.2267,0.0907522322534,0.0909090909091,1.725e-03,1.725e-03
B-016,B7,Da_s,100,multigrid,8,3,64,100,12.8,33,8.606e-11,0.502682190257,5.444e-05,1.97644563173,1.9801980198,1.894956e-03,2.2373,0.00988222815864,0.00990099009901,1.895e-03,1.895e-03
B-016,B7,Da_s,1000,multigrid,8,3,64,1000,12.8,33,4.204e-11,0.502682190257,5.444e-05,1.99417894232,1.998001998,1.913439e-03,2.2389,0.000997089471162,0.000999000999001,1.913e-03,1.913e-03
B-016,B7b,Da,0,multigrid,8,3,64,0,inf,63,9.108e-11,0.502682190257,5.444e-05,1.99924299286,2,3.785036e-04,2.2120,1.00189251785,1,1.893e-03,1.000e+00
B-016,B7b,Da,1,multigrid,8,3,64,1,12.8,57,7.088e-11,0.502682190257,5.444e-05,3.99808933792,4,4.776655e-04,2.1404,1.00477665519,1,4.777e-03,1.000e+00
B-016,B7b,Da,4,multigrid,8,3,64,4,6.4,63,7.088e-11,0.502682190257,5.444e-05,5.99611761878,6,6.470635e-04,2.0589,1.00970595306,1,9.706e-03,1.000e+00
B-016,B7b,Da,10,multigrid,8,3,64,10,4.04772,78,9.203e-11,0.502682190257,5.444e-05,8.31738664036,8.32455532034,8.611487e-04,1.9775,1.01792169994,1,1.792e-02,1.000e+00
B-016,B7b,Da,100,multigrid,8,3,64,100,1.28,74,8.004e-11,0.502682190257,5.444e-05,21.9568315841,22,1.962201e-03,1.6340,1.10792103984,1,1.079e-01,1.000e+00
B-016,B7,Da_s,0.1,multigrid,8,3,128,0.1,25.6,154,8.051e-11,0.502654487605,6.704e-07,0.181809324466,0.181818181818,4.871544e-05,2.2534,0.90904662233,0.909090909091,4.872e-05,4.872e-05
B-016,B7,Da_s,1,multigrid,8,3,128,1,25.6,57,8.571e-11,0.502654487605,6.704e-07,0.999775603271,1,2.243967e-04,2.0894,0.499887801636,0.5,2.244e-04,2.244e-04
B-016,B7,Da_s,10,multigrid,8,3,128,10,25.6,35,9.223e-11,0.502654487605,6.704e-07,1.81741495145,1.81818181818,4.217767e-04,2.0324,0.0908707475726,0.0909090909091,4.218e-04,4.218e-04
B-016,B7,Da_s,100,multigrid,8,3,128,100,25.6,44,5.855e-11,0.502654487605,6.704e-07,1.97927855269,1.9801980198,4.643309e-04,2.0289,0.00989639276344,0.00990099009901,4.643e-04,4.643e-04
B-016,B7,Da_s,1000,multigrid,8,3,128,1000,25.6,42,7.844e-11,0.502654487605,6.704e-07,1.99706581335,1.998001998,4.685604e-04,2.0299,0.000998532906675,0.000999000999001,4.686e-04,4.686e-04
B-016,B7b,Da,0,multigrid,8,3,128,0,inf,111,7.723e-11,0.502654487605,6.704e-07,1.99983482854,2,8.258573e-05,2.1963,1.00041292866,1,4.129e-04,1.000e+00
B-016,B7b,Da,1,multigrid,8,3,128,1,25.6,157,7.939e-11,0.502654487605,6.704e-07,3.99957732902,4,1.056677e-04,2.1765,1.00105667746,1,1.057e-03,1.000e+00
B-016,B7b,Da,4,multigrid,8,3,128,4,12.8,103,7.232e-11,0.502654487605,6.704e-07,5.99912535705,6,1.457738e-04,2.1502,1.00218660736,1,2.187e-03,1.000e+00
B-016,B7b,Da,10,multigrid,8,3,128,10,8.09543,110,9.393e-11,0.502654487605,6.704e-07,8.32290222648,8.32455532034,1.985804e-04,2.1165,1.00413273465,1,4.133e-03,1.000e+00
B-016,B7b,Da,100,multigrid,8,3,128,100,2.56,400,1.451e-10,0.502654487605,6.704e-07,21.9882120518,22,5.358158e-04,1.8727,1.02946987045,1,2.947e-02,1.000e+00
