id,variant,xname,x,grid,ranks,dim,N,Da,n_per_layer,mg_iters,mg_res,area,area_rel,Sh,Sh_exact,rel_err,order,F,F_exact,id_sum,id_avg
B-002,F4,beta,0,multigrid,16,2,32,0,7.36,19,3.695e-11,3.50224747956,3.045e-09,7.1322107237,7.15988686504,3.865444e-03,,0.00250154779238,2,7.015e-14,9.648e-14
B-002,F4,beta,0.5,multigrid,16,2,32,0.5,7.36,101,9.234e-11,3.50224747956,3.045e-09,8.91222486975,8.94985858131,4.204950e-03,,0.00273769665328,11,2.057e-13,4.673e-13
B-002,F4,beta,2,multigrid,16,2,32,2,7.36,217,9.026e-11,3.50224747956,3.045e-09,14.264109541,14.3197737301,3.887225e-03,,0.00336304233755,17,1.556e-13,1.124e-13
B-002,F4,beta,10,multigrid,16,2,32,10,7.36,1251,9.845e-11,3.50224747956,3.045e-09,42.9427800426,42.9593211903,3.850421e-04,,0.00793144330261,25,1.913e-13,4.020e-13
B-002,F4,beta,50,multigrid,16,2,32,50,7.36,2846,9.896e-11,3.50224747956,3.045e-09,186.895253573,186.157058491,3.965442e-03,,0.0138005788887,32,4.416e-14,5.856e-13
B-002,F4,beta,0,multigrid,16,2,64,0,14.72,18,3.956e-11,3.50224748958,1.839e-10,7.15289684661,7.15988686504,9.762750e-04,1.9853,0.000656433759886,2,4.168e-14,4.519e-14
B-002,F4,beta,0.5,multigrid,16,2,64,0.5,14.72,114,9.948e-11,3.50224748958,1.839e-10,8.94058119462,8.94985858131,1.036596e-03,2.0202,0.000702597056078,11,1.644e-13,5.244e-13
B-002,F4,beta,2,multigrid,16,2,64,2,14.72,300,9.945e-11,3.50224748958,1.839e-10,14.3066968399,14.3197737301,9.132051e-04,2.0897,0.000880146425769,17,3.124e-13,2.107e-13
B-002,F4,beta,10,multigrid,16,2,64,10,14.72,2757,3.082e-10,3.50224748958,1.839e-10,42.9812778495,42.9593211903,5.111035e-04,-0.4086,0.00284400093323,26,1.892e-13,5.594e-13
B-002,F4,beta,50,multigrid,16,2,64,50,14.72,14000,1.745e-09,3.50224748958,1.839e-10,186.717152907,186.157058491,3.008720e-03,0.3983,0.00657201781502,35,2.901e-15,6.146e-13
B-002,F4,beta,0,multigrid,16,2,128,0,29.44,23,8.644e-11,3.50224749018,1.176e-11,7.1581499397,7.15988686504,2.425912e-04,2.0088,0.000177105452879,2,4.311e-15,3.109e-15
B-002,F4,beta,0.5,multigrid,16,2,128,0.5,29.44,547,1.796e-10,3.50224749018,1.176e-11,8.94755316211,8.94985858131,2.575928e-04,2.0087,0.000188069895316,11,1.422e-13,5.955e-13
B-002,F4,beta,2,multigrid,16,2,128,2,29.44,5691,3.590e-10,3.50224749018,1.176e-11,14.3165220869,14.3197737301,2.270736e-04,2.0078,0.000237863813191,17,1.178e-15,2.471e-13
B-002,F4,beta,10,multigrid,16,2,128,10,29.44,10800,1.318e-09,3.50224749018,1.176e-11,42.9694540172,42.9593211903,2.358703e-04,1.1156,0.000920294619013,27,2.770e-15,7.743e-13
B-002,F4,beta,50,multigrid,16,2,128,50,29.44,14400,6.263e-09,3.50224749018,1.176e-11,186.434115001,186.157058491,1.488294e-03,1.0155,0.00296618638479,36,7.634e-16,6.364e-13
B-002,F4,beta,0,multigrid,16,2,256,0,58.88,800,1.959e-10,3.50224749022,6.362e-13,7.15946917193,7.15988686504,5.833795e-05,2.0560,5.15743835321e-05,2,2.388e-15,1.110e-16
B-002,F4,beta,0.5,multigrid,16,2,256,0.5,58.88,4400,4.080e-10,3.50224749022,6.362e-13,8.94930696204,8.94985858131,6.163441e-05,2.0633,5.31758436992e-05,11,2.580e-15,6.198e-13
B-002,F4,beta,2,multigrid,16,2,256,2,58.88,6800,7.867e-10,3.50224749022,6.362e-13,14.3190166377,14.3197737301,5.287041e-05,2.1026,6.69808669259e-05,17,3.194e-15,2.618e-13
B-002,F4,beta,10,multigrid,16,2,256,10,58.88,10800,2.926e-09,3.50224749022,6.362e-13,42.963530434,42.9593211903,9.798208e-05,1.2674,0.000294894092923,27,3.597e-15,7.865e-13
B-002,F4,beta,50,multigrid,16,2,256,50,58.88,16000,1.430e-08,3.50224749022,6.362e-13,186.290053865,186.157058491,7.144256e-04,1.0588,0.0013628292296,40,8.397e-15,3.018e-13
